Date,Open,High,Low,Close,Adj Close,Volume,Mkt-RF,SMB,HML,RF,Yest_Close,stock_return,SMA_20,SMA_50,EMA_12,EMA_26,MACD,RSI,ADS_Index,NIO Yest_Close,GM Yest_Close,TM Yest_Close,F Yest_Close,RACE Yest_Close
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,245.24000549316406,62566200,-0.13,0.44,-0.05,0.0,243.6366729736328,0.006580834075438093,234.93233413696288,226.92220092773437,236.47538415681674,232.43067599646682,4.044708160349927,62.9287852483391,-0.271839,37.79999923706055,48.699745178222656,172.86000061035156,11.683023452758789,214.59413146972656
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,244.69667053222656,39612900,0.11,0.59,-0.94,0.0,245.24000549316406,-0.0022155233598404283,235.3185012817383,227.6580676269531,237.74019744534135,233.33926818430086,4.400929261040488,62.25911516659523,-0.292937,39.310001373291016,48.54127502441406,174.22999572753906,11.665117263793945,214.40673828125
2021-09-02,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,244.1300048828125,38331900,0.36,0.1,-0.04,0.0,244.69667053222656,-0.002315788147756725,235.61450119018554,228.16353424072267,238.72324474341383,234.13858201382027,4.5846627295935605,61.52375800991415,-0.311824,39.08000183105469,48.640323638916016,176.2100067138672,11.736736297607422,214.4757843017578
2021-09-03,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,244.52333068847656,45738300,-0.01,-0.38,-0.26,0.0,244.1300048828125,0.0016111325842674156,236.1890007019043,228.52186737060546,239.61556565803886,234.9078226563874,4.707743001651465,61.86048719368735,-0.328509,40.349998474121094,48.48185348510742,176.24000549316406,11.647212028503418,216.49755859375
2021-09-07,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,250.97332763671875,60119400,-0.36,-0.14,-0.09,0.0,244.52333068847656,0.02637783858939621,236.84166717529297,229.0622006225586,241.3629136547588,236.09786006233784,5.265053592420969,66.96601686473855,-0.371344,40.369998931884766,48.35309600830078,179.27000427246094,11.539782524108887,215.7677459716797
2021-09-08,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,251.2899932861328,56379000,-0.34,-0.81,0.08,0.0,250.97332763671875,0.0012617502122473855,237.57300033569337,229.49653381347656,242.8901566749702,237.22320326410042,5.66695341086978,67.19817812837184,-0.375115,40.59000015258789,48.254058837890625,181.63999938964844,11.593496322631836,217.49365234375
2021-09-09,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,251.6199951171875,42233100,-0.27,0.23,0.09,0.0,251.2899932861328,0.0013132310870768698,238.35699996948242,229.9905337524414,244.23320874300362,238.289632290255,5.9435764527486015,67.4548716348604,-0.376048,38.13999938964844,48.50165939331055,180.0,11.665117263793945,216.32003784179688
2021-09-10,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,245.42333984375,45552600,-0.76,-0.1,0.02,0.0,251.6199951171875,-0.024627038366134293,238.5906669616699,230.36766723632812,244.41630583542616,238.81805507199536,5.598250763430798,58.238632117860156,-0.374145,38.45000076293945,47.95691680908203,180.07000732421875,11.423398971557617,216.5271453857422
2021-09-13,246.73666381835938,248.25999450683594,236.28334045410156,247.6666717529297,247.6666717529297,68857500,0.14,-0.05,1.34,0.0,245.42333984375,0.009140662459438112,239.0211669921875,230.80153411865234,244.9163621304267,239.47350815947198,5.4428539709547294,60.350649050693576,-0.35094,37.97999954223633,49.016685485839844,176.3000030517578,11.351778984069824,216.08334350585938
2021-09-14,247.52333068847656,251.49000549316406,245.46665954589844,248.163330078125,248.163330078125,55574700,-0.66,-0.5,-0.97,0.0,247.6666717529297,0.002005349858663159,239.9931671142578,231.23880065917967,245.41589566084184,240.1171986719648,5.2986969888770545,60.823040767994186,-0.336746,38.38999938964844,50.33396530151367,178.4600067138672,11.62930679321289,216.27072143554688
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,251.94332885742188,46073100,0.88,0.02,0.63,0.0,248.163330078125,0.015231899000174132,241.49516677856445,231.8804672241211,246.4201161526234,240.993208315332,5.426907837291395,64.30842402020046,-0.31924,37.88999938964844,50.25473403930664,179.38999938964844,11.512924194335938,217.74021911621094
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,252.3300018310547,41770200,-0.03,0.04,-0.55,0.0,251.94332885742188,0.0015347617076681397,242.62850036621094,232.62940063476563,247.3293293339205,241.8329707979781,5.496358535942392,64.65483106782582,-0.298416,38.029998779296875,51.324405670166016,181.7100067138672,11.835214614868164,218.43057250976562
2021-09-17,252.38333129882812,253.67999267578125,250.0,253.163330078125,253.163330078125,84612600,-0.72,0.99,-0.05,0.0,252.3300018310547,0.003302533353240571,244.062166595459,233.3406005859375,248.22686790995195,242.6722566705816,5.5546112393703595,65.43346584865554,-0.274266,37.09000015258789,51.02727127075195,181.94000244140625,11.996359825134277,215.84664916992188
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,243.38999938964844,74273100,-1.87,-0.58,0.23,0.0,253.163330078125,-0.03860484330594229,244.8940002441406,233.8287338256836,247.4827342914437,242.7254227979199,4.757311493523815,51.1904012195011,-0.181742,37.5099983215332,50.83909225463867,180.9499969482422,12.130647659301758,213.41065979003906
2021-09-21,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,246.4600067138672,48992100,0.05,0.45,-0.67,0.0,243.38999938964844,0.012613531089680918,245.4453338623047,234.18660064697266,247.32539158720115,243.0020586435456,4.323332943655544,54.538001137424885,-0.144119,35.16999816894531,48.8978271484375,176.7100067138672,11.477113723754883,210.2349853515625
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,250.64666748046875,45378900,1.0,0.17,0.53,0.0,246.4600067138672,0.01698718109450574,246.16950073242188,234.7426007080078,247.83635710924233,243.56832596479916,4.268031144443171,58.69816730998212,-0.103079,34.900001525878906,48.8978271484375,181.89999389648438,11.432352066040039,211.7537841796875
2021-09-23,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,251.2133331298828,35842500,1.28,0.36,0.93,0.0,250.64666748046875,0.002260814616488843,246.8768341064453,235.41100067138672,248.35589188164857,244.1346227918424,4.221269089806185,59.24181900058175,-0.0586088,35.70000076293945,50.29434585571289,181.58999633789062,11.84416675567627,212.86822509765625
2021-09-24,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,258.1300048828125,64119000,0.08,-0.47,0.7,0.0,251.2133331298828,0.027533059916663008,248.0973342895508,236.23626739501952,249.85960157413533,245.17131776154386,4.6882838125914645,65.25375394767877,-0.010695,36.0099983215332,51.42344665527344,182.7899932861328,12.273885726928711,214.13059997558594
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,263.78668212890625,84212100,-0.1,1.25,2.43,0.0,258.1300048828125,0.02191406322043733,249.42133483886718,237.21720092773438,252.00222935179238,246.55023364060776,5.4519957111846225,69.2487077965399,0.151157,35.380001068115234,51.7304801940918,182.57000732421875,12.336555480957031,214.46592712402344
2021-09-28,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,259.1866760253906,76144200,-2.18,-0.44,1.76,0.0,263.78668212890625,-0.017438356123178775,250.19883499145507,238.0928012084961,253.10752884003827,247.48626640985094,5.621262430187329,62.91391679805314,0.207591,36.77000045776367,52.7308235168457,186.52000427246094,12.676750183105469,213.56846618652344
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,260.4366760253906,62828700,0.03,-0.3,0.8,0.0,259.1866760253906,0.004822778775393326,250.95866851806642,238.8982012939453,254.2350899454771,248.44555601100203,5.789533934475088,63.88084556356486,0.264845,35.04999923706055,52.34455108642578,184.85000610351562,12.81103801727295,208.4005889892578
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,258.49334716796875,53868000,-1.02,0.32,-0.77,0.0,260.4366760253906,-0.007461809477373359,251.64850234985352,239.69946838378905,254.89020644124508,249.189836837444,5.700369603801079,61.208950395603786,0.322936,35.130001068115234,52.42378616333008,185.4499969482422,12.802083969116211,206.49717712402344
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,258.40667724609375,51094200,1.1,0.4,0.5,0.0,258.49334716796875,-0.0003352887910832071,252.3623359680176,240.53920196533204,255.43120194968333,249.87256575660325,5.558636193080076,61.08623504117983,0.381882,35.630001068115234,52.20589065551758,177.75,12.676750183105469,206.24073791503906
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,260.510009765625,91449900,-1.43,-0.03,2.34,0.0,258.40667724609375,0.008139621398127185,253.161669921875,241.4602020263672,256.21255699828976,250.66052457208633,5.552032426203425,63.02369060474155,0.536311,35.380001068115234,52.62187576293945,177.6199951171875,12.676750183105469,206.30978393554688
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,1.05,-0.52,-0.07,0.0,260.510009765625,-0.0012028501034160569,253.62283630371093,242.28000183105468,256.8254951944663,251.36690462403826,5.458590570428072,62.52424336659095,0.582217,33.400001525878906,53.4637451171875,171.80999755859375,12.846846580505371,204.3866424560547
2021-10-06,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,260.9166564941406,43898400,0.33,-0.86,-0.49,0.0,260.1966552734375,0.0027671424905384907,254.10416946411132,243.19980163574218,257.45490462518546,252.07429365145325,5.380610973732217,63.24499276426858,0.625594,33.869998931884766,53.82030487060547,172.13999938964844,12.793132781982422,206.82264709472656
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,1.01,0.53,-0.17,0.0,260.9166564941406,0.013874260399496264,254.75000381469727,244.17733520507812,258.5444088565271,252.997433538672,5.546975317855129,66.71149341923439,0.666455,33.65999984741211,53.41422653198242,166.97000122070312,12.640939712524414,204.72195434570312
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,-0.28,-0.61,1.12,0.0,264.53668212890625,-0.010231834522373263,255.57033615112306,244.8982681274414,259.04988235125614,253.6516967263456,5.398185624910553,62.00281905409126,0.704813,35.9900016784668,55.90021896362305,169.47000122070312,13.330284118652344,208.3118438720703
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,-0.72,0.32,-0.28,0.0,261.8299865722656,0.00821152856557585,256.386003112793,245.59653503417968,259.80836367972876,254.41675704189987,5.391606637828886,64.16641856963797,0.805764,35.83000183105469,58.009849548339844,171.97000122070312,13.5361909866333,209.9687042236328
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,-0.06,0.63,-0.44,0.0,263.9800109863281,0.017400267303360875,257.40650329589846,246.23686828613282,261.15682061211425,255.46539235288762,5.691428259226626,68.31709389503915,0.835778,35.63999938964844,57.53443908691406,175.14999389648438,13.509332656860352,212.1975860595703
2021-10-13,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,0.43,0.14,-1.06,0.0,268.5733337402344,0.006652379022320155,258.3273361206055,246.91246795654297,262.5726921104909,256.56869553797463,6.003996572516257,69.78322965590766,0.86412,35.5099983215332,58.3961181640625,177.1300048828125,14.001721382141113,212.65126037597656
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,1.65,-0.34,-0.27,0.0,270.3599853515625,0.008926471099504287,259.349503326416,247.62846832275392,264.1420234699947,257.7690400127369,6.37298345725776,71.68900348350338,0.890798,36.2400016784668,57.217498779296875,175.77000427246094,13.885339736938477,211.10287475585938
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800,0.63,-1.2,0.3,0.0,272.7733459472656,0.030195999501915198,260.741837310791,248.48446838378905,266.73709828470703,259.4905933277657,7.246504956941351,77.01679987754517,0.915821,36.279998779296875,57.13825988769531,175.50999450683594,13.831624031066895,220.26495361328125
2021-10-18,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,290.03668212890625,72621600,0.41,-0.25,-0.01,0.0,281.010009765625,0.03212224493643447,263.0741714477539,249.62453521728514,270.3216496453531,261.7532665722946,8.568383073058499,81.1937216783813,0.980236,37.709999084472656,57.44529724121094,176.27000427246094,14.055435180664062,221.33009338378906
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300,0.71,-0.49,-0.23,0.0,290.03668212890625,-0.006711860640270406,265.1556709289551,250.62793518066405,273.055241444205,263.70413544382023,9.351106000384789,77.90545830026258,0.997111,39.61000061035156,56.34591293334961,178.5500030517578,13.930100440979004,219.33790588378906
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300,0.34,-0.02,1.19,0.0,288.0899963378906,0.0017703140411263274,267.05333786010743,251.6666687011719,275.4467436994836,265.5482740112051,9.89846968827851,78.15506839937066,1.01156,40.029998779296875,56.306297302246094,178.6699981689453,13.804765701293945,221.59637451171875
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,0.37,0.21,-0.95,0.0,288.6000061035156,0.03257101073349516,269.3926712036133,252.90786865234375,278.9164754380246,267.9521055659306,10.964369872093982,82.15631611265826,1.0236,39.779998779296875,57.11845397949219,177.75,14.359822273254395,219.96908569335938
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,-0.25,-0.24,1.01,0.0,298.0,0.017539107559511324,271.6475036621094,254.15740173339844,282.6565029172107,270.5650350834716,12.091467833739046,83.91996674927563,1.03322,39.970001220703125,57.85137939453125,174.02000427246094,14.816399574279785,221.51748657226562
2021-10-25,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,341.6199951171875,188556300,0.58,0.48,-0.15,0.0,303.2266540527344,0.12661598362581974,275.53916931152344,256.20866821289064,291.7278094095148,275.82836545633944,15.899443953175364,90.9758481109975,1.04825,38.880001068115234,57.217498779296875,173.39999389648438,14.574682235717773,219.92965698242188
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,0.04,-0.71,-0.31,0.0,341.6199951171875,-0.006274050392506694,279.5536682128906,258.4237347412109,299.0737855084717,280.54305350051686,18.53073200795484,88.63753818036844,1.04947,41.27000045776367,57.20759201049805,172.22999572753906,14.324012756347656,227.829345703125
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,-0.76,-0.74,-1.18,0.0,339.4766540527344,0.019078438805710658,283.8295013427734,260.9047348022461,306.28602444917556,285.38825980588945,20.89776464328611,89.51455695730198,1.0489,40.470001220703125,56.82132339477539,173.1999969482422,14.270296096801758,226.83326721191406
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,1.14,0.88,-0.49,0.0,345.9533386230469,0.03775074872979912,288.85550079345705,263.4917349243164,314.3979185618625,290.84196916705616,23.555949394806362,91.01977289278177,1.04653,39.310001373291016,53.741065979003906,174.08999633789062,13.885339736938477,228.25344848632812
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,0.22,0.2,-0.84,0.0,359.0133361816406,0.03431629436179361,294.5018341064453,266.4286016845703,323.15721470709286,296.8042931921527,26.352921514940135,92.16272874110379,1.04238,40.790000915527344,53.72126388549805,176.47999572753906,15.093927383422852,231.8236083984375
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,0.51,2.02,0.44,0.0,371.3333435058594,0.08491022777974516,301.6195007324219,269.95080200195315,335.41969587294875,304.66051905089375,30.759176822054997,94.1979834518968,1.01904,39.40999984741211,53.90944290161133,176.57000732421875,15.29088306427002,233.904541015625
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,0.24,-0.29,-0.54,0.0,402.86334228515625,-0.030274995292032605,308.143000793457,273.0554684448242,343.9192282762091,311.0313440466898,32.88788422951927,85.00224039794868,1.00879,40.84000015258789,54.95930480957031,179.97999572753906,16.06974983215332,236.4391632080078
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,0.8,1.45,-0.12,0.0,390.6666564941406,0.035716738019734615,315.3281677246094,276.42460174560546,353.2578077902058,317.9638367185785,35.29397107162731,86.61240001729816,0.997924,41.29999923706055,55.058345794677734,179.61000061035156,16.12346649169922,245.38427734375
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,0.39,-0.03,-1.37,0.0,404.6199951171875,0.01322229787968372,322.5998336791992,279.88266845703123,361.9827606256669,324.7791081631803,37.203652462486616,87.18068751774028,0.986443,41.5,55.46442413330078,181.07000732421875,16.67852020263672,252.15968322753906
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,0.38,0.68,1.19,0.0,409.9700012207031,-0.00635816993386208,329.8765014648437,283.3555352783203,368.96438857328064,330.8964588388822,38.06792973439843,85.28121347112132,0.974342,43.119998931884766,58.07917785644531,181.47999572753906,17.385770797729492,253.78695678710938
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.64666748046875,387.64666748046875,100337100,0.18,0.02,0.07,0.0,407.36334228515625,-0.0484007095338631,336.0598342895508,286.3623352050781,371.8385853282327,335.10017799751824,36.73840733071444,72.42694445709051,0.934265,42.290000915527344,57.960323333740234,179.27999877929688,17.269390106201172,258.905517578125
2021-11-09,391.20001220703125,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,-0.35,-0.18,0.45,0.0,387.64666748046875,-0.11990303254359844,339.6895004272461,288.3129348754883,367.11982704606464,335.5495467750458,31.570280271018817,52.38238507717519,0.919605,43.20000076293945,59.029998779296875,180.47999572753906,18.0393009185791,257.14019775390625
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,-1.07,-0.65,0.94,0.0,341.1666564941406,0.043429451929624885,343.97066802978514,290.5278015136719,365.4065209470307,337.06316089558646,28.343360051444222,56.51395972222272,0.904283,40.63999938964844,58.05936813354492,176.32000732421875,18.0124454498291,253.13607788085938
2021-11-11,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,0.24,0.54,0.33,0.0,355.98333740234375,-0.0041575288246016116,348.05716705322266,292.7239346313477,363.7291064037976,338.3550250082108,25.374081395586757,55.99136178666904,0.888295,39.54999923706055,58.703155517578125,177.36000061035156,17.332054138183594,249.4968719482422
2021-11-12,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,0.74,-0.32,-0.91,0.0,354.5033264160156,-0.028293102015992094,351.23033294677737,294.7308010864258,360.76667890117005,338.80823261032253,21.95844629084752,52.451468056520405,0.871635,42.20000076293945,61.22876739501953,179.02999877929688,17.502151489257812,254.54637145996094
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,-0.02,-0.54,0.71,0.0,344.47332763671875,-0.01938224449936754,353.6183319091797,296.5962677001953,357.23283005129053,338.7333014078507,18.499528643439817,50.177313029428454,0.816777,42.66999816894531,62.79365539550781,184.39999389648438,17.45738983154297,255.00991821289062
2021-11-16,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,0.5,0.04,-0.72,0.0,337.7966613769531,0.04079376842602816,356.7926651000977,298.60833435058595,356.36265006743815,339.6846613151395,16.67798875229863,54.556637020958746,0.795782,40.56999969482422,62.36777114868164,184.38999938964844,17.779680252075195,255.28604125976562
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,-0.47,-0.55,-0.25,0.0,351.57666015625,0.032501208284666315,360.51283111572263,300.8426010131836,357.3842925826039,341.4119698411303,15.97232274147359,57.864045352038296,0.773287,40.66999816894531,62.01121520996094,187.42999267578125,17.717016220092773,254.33926391601562
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,0.06,-0.57,-0.07,0.0,363.0033264160156,0.006767610267700601,363.8858306884766,303.1194009399414,358.6267077937538,343.1933047754968,15.433403018256968,58.562316199075504,0.749288,39.66999816894531,63.992088317871094,186.2100067138672,17.869203567504883,262.61376953125
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,-0.2,-0.17,-1.29,0.0,365.4599914550781,0.03710391800920437,367.6754974365234,305.79133392333983,361.7641356737412,345.8471332375839,15.917002436157304,62.278197704586646,0.723775,38.40999984741211,61.733890533447266,184.64999389648438,17.599275588989258,262.1403503417969
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,-0.61,-0.54,2.76,0.0,379.0199890136719,0.017422122080461188,369.8756637573242,308.5504669189453,365.4347796521199,348.7935175557779,16.641262096342018,63.97249199395811,0.639063,38.65999984741211,61.20895767211914,185.9600067138672,17.446317672729492,267.5744934082031
2021-11-23,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,-0.03,-0.52,1.75,0.0,385.6233215332031,-0.04135293272729215,371.38566436767576,310.9807336425781,366.0873775917577,350.340417459777,15.7469601319807,57.281342644911064,0.609388,41.4900016784668,63.44733810424805,185.08999633789062,18.427053451538086,271.5095520019531
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,0.3,0.03,-0.87,0.0,369.6766662597656,0.006284772484400752,372.68799743652346,313.3818670654297,366.9970118084103,351.94483098127495,15.052180827135373,57.971077835508055,0.579144,42.040000915527344,62.44700241088867,185.05999755859375,18.17512321472168,263.28436279296875
2021-11-26,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,-2.22,-1.23,-0.92,0.0,372.0,-0.03053759503108199,372.76933135986326,315.54806732177735,366.01901224533754,352.58891866032405,13.43009358501348,53.428632554720046,0.516908,41.41999816894531,61.5952262878418,184.80999755859375,18.220111846923828,264.635498046875
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,1.11,-1.01,-0.79,0.0,360.6400146484375,0.05090022790022756,373.15249786376955,318.06473419189456,368.0155755282063,354.54504865466924,13.47052687353704,59.01697364061653,0.418646,39.9900016784668,59.594547271728516,179.8300018310547,17.770231246948242,259.0928955078125
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,-1.95,0.52,-1.13,0.0,378.9966735839844,0.006833823403773729,372.08866424560546,320.82866760253904,370.10343620415534,356.5481317114993,13.555304492656035,59.75082996175345,0.383991,40.459999084472656,59.287513732910156,177.47000122070312,17.69824981689453,262.1107482910156
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,-1.61,-0.8,1.1,0.0,381.586669921875,-0.04346763456194869,370.8053314208984,323.19946746826173,369.31829217274685,357.174196029166,12.144096143580839,53.18296391416558,0.348303,39.130001068115234,57.31654357910156,177.85000610351562,17.266368865966797,256.8738708496094
2021-12-02,366.35333251953125,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,1.51,0.72,1.27,0.0,365.0,-0.009497739190924658,368.6509979248047,325.4172006225586,368.12060494544926,357.4970944859176,10.623510459531644,51.89892757833982,0.313684,38.310001373291016,57.50472640991211,178.2899932861328,17.617271423339844,253.3234405517578
2021-12-03,361.5966796875,363.52667236328125,333.4033203125,338.3233337402344,338.3233337402344,92322000,-1.21,-1.13,1.06,0.0,361.5333251953125,-0.06419876077133223,365.06866455078125,327.15940063476563,363.5364093754162,356.0768159121633,7.459593463252929,44.20387368868649,0.280124,36.20000076293945,60.43642044067383,183.16000366210938,17.878202438354492,258.8660583496094
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,1.19,0.75,0.63,0.0,338.3233337402344,-0.0058720863157630775,361.5173309326172,328.72353393554687,359.3518340748714,354.61458287584566,4.7372511990257635,43.60786554084758,0.18633,32.150001525878906,59.13894271850586,182.4600067138672,17.221378326416016,255.24661254882812
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,2.22,0.2,-1.79,0.0,336.336669921875,0.04235837141187615,359.6641647338867,330.45946716308595,358.00283552579265,354.31597255214297,3.6868629736496814,48.926068776637926,0.158184,32.34000015258789,59.267704010009766,184.58999633789062,17.29335594177246,254.97044372558594
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,0.47,0.66,-0.83,0.0,350.5833435058594,0.016363195584229166,360.4218322753906,332.4021337890625,357.74393887939664,354.4644195722967,3.2795193070999176,50.93270710915226,0.13169,33.119998931884766,60.94153594970703,187.44000244140625,17.959178924560547,262.2389831542969
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,-1.07,-1.37,1.57,0.0,356.32000732421875,-0.060956445819052484,359.35266571044923,333.885400390625,354.1833338369534,352.9929815375722,1.1903522993812317,43.90004277744348,0.106839,35.04999923706055,60.19871139526367,182.47999572753906,17.824214935302734,263.3928527832031
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,0.7,-0.83,0.5,0.0,334.6000061035156,0.01317992702231167,358.5779998779297,335.4957336425781,351.84897628751827,351.9572058507613,-0.10822956324301458,45.54415485624832,0.0836233,34.04999923706055,59.0498046875,180.77000427246094,17.608274459838867,256.6667785644531
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,-1.04,-0.31,-0.98,0.0,339.010009765625,-0.04977243020772945,357.46116638183594,336.7703332519531,347.27785035326065,349.74827635921184,-2.4704260059511967,40.6369206902931,0.0232077,34.2599983215332,62.60546875,182.35000610351562,19.299823760986328,257.7023010253906
2021-12-14,315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,-0.76,-0.67,1.64,0.0,322.13665771484375,-0.008174578197676457,356.54649963378904,337.95019958496096,343.00484667060755,347.50790969675285,-4.503063026145298,39.91411844462183,0.0054463,33.65999984741211,58.564491271972656,176.1199951171875,18.38206672668457,254.8422393798828
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,1.62,0.39,-1.91,0.0,319.5033264160156,0.018236618133556714,355.23416595458986,339.2528662109375,340.2856374247088,345.86510057642045,-5.57946315171165,42.357225235543474,-0.011221,32.29999923706055,57.84147644042969,180.77999877929688,18.040157318115234,249.82232666015625
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,-1.2,-1.6,2.78,0.0,325.3299865722656,-0.05027713279025869,352.532666015625,340.21399963378906,335.46835899578724,343.13237665496104,-7.664017659173794,37.72054101316227,-0.0267995,30.790000915527344,58.04946517944336,186.75,18.16612434387207,256.8837585449219
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,-0.65,1.89,-2.33,0.0,308.97332763671875,0.006095449446181606,349.80249938964846,341.14039916992186,331.6819436019041,340.74158274981926,-9.059639147915163,38.554579984290456,-0.0412939,30.06999969482422,57.83156967163086,187.33999633789062,18.310087203979492,253.0472869873047
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,-1.27,-0.15,-0.41,0.0,310.8566589355469,-0.034989271217361693,345.8505004882812,341.9033996582031,326.8047231995078,337.72220706363476,-10.91748386412695,35.590256077357424,-0.0787439,30.0,54.6324577331543,184.0399932861328,17.788227081298828,249.0333251953125
